Sector Name	Gas	Country	Year of Date	t
1.A.3.b - Road Transportation	CO₂	Romania	2010	13,015,855
1.A.3.b - Road Transportation	CO₂	Romania	2011	13,086,867
1.A.3.b - Road Transportation	CO₂	Romania	2012	14,147,724
1.A.3.b - Road Transportation	CO₂	Romania	2013	14,042,528
1.A.3.b - Road Transportation	CO₂	Romania	2014	14,837,541
1.A.3.b - Road Transportation	CO₂	Romania	2015	14,907,692
1.A.3.b - Road Transportation	CO₂	Romania	2016	16,014,363
1.A.3.b - Road Transportation	CO₂	Romania	2017	17,066,346
1.A.3.b - Road Transportation	CO₂	Romania	2018	17,605,028
1.A.3.b - Road Transportation	CO₂	Romania	2019	17,922,772
1.A.3.b - Road Transportation	CO₂	Romania	2020	17,505,363
1.A.3.b - Road Transportation	CO₂	Romania	2021	18,557,334
1.A.3.b - Road Transportation	CO₂	Romania	2022	20,184,610
1.A.3.b - Road Transportation	CO₂	Romania	2023	21,233,835
1.A.3.b - Road Transportation	CO₂	Slovakia	1990	4,503,024
1.A.3.b - Road Transportation	CO₂	Slovakia	1991	3,820,333
1.A.3.b - Road Transportation	CO₂	Slovakia	1992	3,544,540
1.A.3.b - Road Transportation	CO₂	Slovakia	1993	3,552,311
1.A.3.b - Road Transportation	CO₂	Slovakia	1994	3,804,826
1.A.3.b - Road Transportation	CO₂	Slovakia	1995	4,033,641
1.A.3.b - Road Transportation	CO₂	Slovakia	1996	4,089,460
1.A.3.b - Road Transportation	CO₂	Slovakia	1997	4,267,881
1.A.3.b - Road Transportation	CO₂	Slovakia	1998	4,562,397
1.A.3.b - Road Transportation	CO₂	Slovakia	1999	4,464,320
1.A.3.b - Road Transportation	CO₂	Slovakia	2000	4,077,903
1.A.3.b - Road Transportation	CO₂	Slovakia	2001	4,628,546
1.A.3.b - Road Transportation	CO₂	Slovakia	2002	4,849,879
1.A.3.b - Road Transportation	CO₂	Slovakia	2003	4,918,100
1.A.3.b - Road Transportation	CO₂	Slovakia	2004	5,201,925
1.A.3.b - Road Transportation	CO₂	Slovakia	2005	6,159,736
1.A.3.b - Road Transportation	CO₂	Slovakia	2006	5,734,848
1.A.3.b - Road Transportation	CO₂	Slovakia	2007	6,297,214
1.A.3.b - Road Transportation	CO₂	Slovakia	2008	6,503,190
1.A.3.b - Road Transportation	CO₂	Slovakia	2009	5,968,573
1.A.3.b - Road Transportation	CO₂	Slovakia	2010	6,435,386
1.A.3.b - Road Transportation	CO₂	Slovakia	2011	5,989,178
1.A.3.b - Road Transportation	CO₂	Slovakia	2012	6,379,913
1.A.3.b - Road Transportation	CO₂	Slovakia	2013	6,215,214
1.A.3.b - Road Transportation	CO₂	Slovakia	2014	6,267,450
1.A.3.b - Road Transportation	CO₂	Slovakia	2015	6,930,979
1.A.3.b - Road Transportation	CO₂	Slovakia	2016	7,063,708
1.A.3.b - Road Transportation	CO₂	Slovakia	2017	7,182,749
1.A.3.b - Road Transportation	CO₂	Slovakia	2018	7,338,022
1.A.3.b - Road Transportation	CO₂	Slovakia	2019	7,550,009
1.A.3.b - Road Transportation	CO₂	Slovakia	2020	6,743,797
1.A.3.b - Road Transportation	CO₂	Slovakia	2021	7,227,287
1.A.3.b - Road Transportation	CO₂	Slovakia	2022	7,583,931
1.A.3.b - Road Transportation	CO₂	Slovakia	2023	7,538,721
1.A.3.b - Road Transportation	CO₂	Slovenia	1990	2,606,883
1.A.3.b - Road Transportation	CO₂	Slovenia	1991	2,458,499
1.A.3.b - Road Transportation	CO₂	Slovenia	1992	2,523,399
1.A.3.b - Road Transportation	CO₂	Slovenia	1993	3,063,167
1.A.3.b - Road Transportation	CO₂	Slovenia	1994	3,427,923
1.A.3.b - Road Transportation	CO₂	Slovenia	1995	3,824,294
1.A.3.b - Road Transportation	CO₂	Slovenia	1996	4,350,689
1.A.3.b - Road Transportation	CO₂	Slovenia	1997	4,559,339
1.A.3.b - Road Transportation	CO₂	Slovenia	1998	3,784,988
1.A.3.b - Road Transportation	CO₂	Slovenia	1999	3,579,861
1.A.3.b - Road Transportation	CO₂	Slovenia	2000	3,525,092
1.A.3.b - Road Transportation	CO₂	Slovenia	2001	3,684,921
1.A.3.b - Road Transportation	CO₂	Slovenia	2002	3,794,730
1.A.3.b - Road Transportation	CO₂	Slovenia	2003	3,848,878
1.A.3.b - Road Transportation	CO₂	Slovenia	2004	4,030,857
1.A.3.b - Road Transportation	CO₂	Slovenia	2005	4,299,702
1.A.3.b - Road Transportation	CO₂	Slovenia	2006	4,537,280
1.A.3.b - Road Transportation	CO₂	Slovenia	2007	5,137,746
1.A.3.b - Road Transportation	CO₂	Slovenia	2008	6,052,333
1.A.3.b - Road Transportation	CO₂	Slovenia	2009	5,075,565
1.A.3.b - Road Transportation	CO₂	Slovenia	2010	5,211,247
1.A.3.b - Road Transportation	CO₂	Slovenia	2011	5,559,627
1.A.3.b - Road Transportation	CO₂	Slovenia	2012	5,578,713
1.A.3.b - Road Transportation	CO₂	Slovenia	2013	5,279,545
1.A.3.b - Road Transportation	CO₂	Slovenia	2014	5,282,242
1.A.3.b - Road Transportation	CO₂	Slovenia	2015	5,254,198
1.A.3.b - Road Transportation	CO₂	Slovenia	2016	5,629,530
1.A.3.b - Road Transportation	CO₂	Slovenia	2017	5,757,826
1.A.3.b - Road Transportation	CO₂	Slovenia	2018	5,741,722
1.A.3.b - Road Transportation	CO₂	Slovenia	2019	5,536,766
1.A.3.b - Road Transportation	CO₂	Slovenia	2020	4,503,804
1.A.3.b - Road Transportation	CO₂	Slovenia	2021	5,124,154
1.A.3.b - Road Transportation	CO₂	Slovenia	2022	5,708,854
1.A.3.b - Road Transportation	CO₂	Slovenia	2023	5,284,885
1.A.3.b - Road Transportation	CO₂	Spain	1990	50,429,363
1.A.3.b - Road Transportation	CO₂	Spain	1991	53,332,551
1.A.3.b - Road Transportation	CO₂	Spain	1992	56,971,054
1.A.3.b - Road Transportation	CO₂	Spain	1993	56,480,445
1.A.3.b - Road Transportation	CO₂	Spain	1994	59,549,204
1.A.3.b - Road Transportation	CO₂	Spain	1995	60,411,407
1.A.3.b - Road Transportation	CO₂	Spain	1996	64,326,192
1.A.3.b - Road Transportation	CO₂	Spain	1997	65,012,217
1.A.3.b - Road Transportation	CO₂	Spain	1998	71,355,178
1.A.3.b - Road Transportation	CO₂	Spain	1999	75,090,806
1.A.3.b - Road Transportation	CO₂	Spain	2000	77,123,646
1.A.3.b - Road Transportation	CO₂	Spain	2001	80,949,164
1.A.3.b - Road Transportation	CO₂	Spain	2002	82,819,122
1.A.3.b - Road Transportation	CO₂	Spain	2003	86,647,955
1.A.3.b - Road Transportation	CO₂	Spain	2004	89,858,527
1.A.3.b - Road Transportation	CO₂	Spain	2005	92,418,191
1.A.3.b - Road Transportation	CO₂	Spain	2006	95,285,656
1.A.3.b - Road Transportation	CO₂	Spain	2007	98,171,978
1.A.3.b - Road Transportation	CO₂	Spain	2008	92,987,186
1.A.3.b - Road Transportation	CO₂	Spain	2009	86,979,736
1.A.3.b - Road Transportation	CO₂	Spain	2010	83,795,495
1.A.3.b - Road Transportation	CO₂	Spain	2011	79,460,861
1.A.3.b - Road Transportation	CO₂	Spain	2012	72,824,605
1.A.3.b - Road Transportation	CO₂	Spain	2013	75,128,257
1.A.3.b - Road Transportation	CO₂	Spain	2014	75,981,522
1.A.3.b - Road Transportation	CO₂	Spain	2015	78,688,625
1.A.3.b - Road Transportation	CO₂	Spain	2016	80,740,200
1.A.3.b - Road Transportation	CO₂	Spain	2017	82,061,590
1.A.3.b - Road Transportation	CO₂	Spain	2018	82,739,711
1.A.3.b - Road Transportation	CO₂	Spain	2019	83,614,081
1.A.3.b - Road Transportation	CO₂	Spain	2020	68,770,332
1.A.3.b - Road Transportation	CO₂	Spain	2021	79,248,774
1.A.3.b - Road Transportation	CO₂	Spain	2022	82,597,591
1.A.3.b - Road Transportation	CO₂	Spain	2023	80,352,972
1.A.3.b - Road Transportation	CO₂	Sweden	1990	17,743,878
1.A.3.b - Road Transportation	CO₂	Sweden	1991	17,667,399
1.A.3.b - Road Transportation	CO₂	Sweden	1992	18,549,386
1.A.3.b - Road Transportation	CO₂	Sweden	1993	17,843,345
1.A.3.b - Road Transportation	CO₂	Sweden	1994	18,419,721
1.A.3.b - Road Transportation	CO₂	Sweden	1995	18,492,965
1.A.3.b - Road Transportation	CO₂	Sweden	1996	18,274,496
1.A.3.b - Road Transportation	CO₂	Sweden	1997	18,303,228
1.A.3.b - Road Transportation	CO₂	Sweden	1998	18,411,533
1.A.3.b - Road Transportation	CO₂	Sweden	1999	18,704,558
1.A.3.b - Road Transportation	CO₂	Sweden	2000	18,669,129
1.A.3.b - Road Transportation	CO₂	Sweden	2001	18,845,022
1.A.3.b - Road Transportation	CO₂	Sweden	2002	19,328,001
1.A.3.b - Road Transportation	CO₂	Sweden	2003	19,534,577
1.A.3.b - Road Transportation	CO₂	Sweden	2004	19,812,737
1.A.3.b - Road Transportation	CO₂	Sweden	2005	20,096,462
1.A.3.b - Road Transportation	CO₂	Sweden	2006	20,067,700
1.A.3.b - Road Transportation	CO₂	Sweden	2007	20,370,558
1.A.3.b - Road Transportation	CO₂	Sweden	2008	19,921,913
1.A.3.b - Road Transportation	CO₂	Sweden	2009	19,516,932
1.A.3.b - Road Transportation	CO₂	Sweden	2010	19,670,041
1.A.3.b - Road Transportation	CO₂	Sweden	2011	19,235,723
1.A.3.b - Road Transportation	CO₂	Sweden	2012	18,130,667
1.A.3.b - Road Transportation	CO₂	Sweden	2013	17,694,486
1.A.3.b - Road Transportation	CO₂	Sweden	2014	17,289,317
1.A.3.b - Road Transportation	CO₂	Sweden	2015	17,378,702
1.A.3.b - Road Transportation	CO₂	Sweden	2016	16,636,221
1.A.3.b - Road Transportation	CO₂	Sweden	2017	16,262,335
1.A.3.b - Road Transportation	CO₂	Sweden	2018	15,503,999
1.A.3.b - Road Transportation	CO₂	Sweden	2019	15,441,648
1.A.3.b - Road Transportation	CO₂	Sweden	2020	14,367,174
1.A.3.b - Road Transportation	CO₂	Sweden	2021	14,368,475
1.A.3.b - Road Transportation	CO₂	Sweden	2022	12,704,828
1.A.3.b - Road Transportation	CO₂	Sweden	2023	12,587,736
